Year,GDP_Millions,GDP_PerCapita,Unemployment_Rate,Poverty_Percent,Median_household_ Income,Governor_Name,Party,State_Name,state_initial
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,677561,59566,0.081,0.127,60110,Richard Dewine,Republican,Ohio,OH
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,49820,72263,0.078,0.133,74476,Mike Dunleavy,Republican,Alaska,AK
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,373739,68185,0.062,0.084,78461,Tim Walz,Democrat,Minnesota,MN
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,49820,72263,0.078,0.133,74476,Mike Dunleavy,Republican,Alaska,AK
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,98472,49838,0.084,0.165,50822,Michelle Grisham,Democrat,New Mexico,NM
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,51509,49856,0.059,0.11,56442,Greg Gianforte,Republican,Montana,MT
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,194268,62283,0.053,0.09,68469,Kim Reynolds,Republican,Iowa,IA
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,235437,53996,0.083,0.154,50935,John Edwards,Democrat,Louisiana,LA
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,197562,61027,0.047,0.074,83670,Specer Cox,Republican,Utah,UT
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,83822,48033,0.054,0.092,66499,Brad Little,Republican,Idaho,ID
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,98472,49838,0.084,0.165,50822,Michelle Grisham,Democrat,New Mexico,NM
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,113846,39347,0.081,0.175,44966,Phil Bryant,Republican,Mississippi,MS
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,276423,80888,0.079,0.112,79043,Ned Lamont,Democrat,Connecticut,CT
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,235437,53996,0.083,0.154,50935,John Edwards,Democrat,Louisiana,LA
2020,75855,42614,0.083,0.141,51615,Jim Justice,Republican,West Virginia,WV
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,87621,64846,0.067,0.062,88235,Chris Sununu,Republican,New Hampshire,NH
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,582477,86449,0.089,0.084,86725,Charles Baker,Republican,Massachusetts,MA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,194268,62283,0.053,0.09,68469,Kim Reynolds,Republican,Iowa,IA
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,235437,53996,0.083,0.154,50935,John Edwards,Democrat,Louisiana,LA
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,549536,65930,0.062,0.078,81947,Ralph Northam,Democrat,Virginia,VA
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,69272,50832,0.054,0.08,63440,Janet Mills,Democrat,Maine,ME
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,337714,59807,0.063,0.08,67094,Tony Evers,Democrat,Wisconsin,WI
2020,133439,68642,0.042,0.083,72024,Pete Rickets,Republican,Nebraska,NE
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,51509,49856,0.059,0.11,56442,Greg Gianforte,Republican,Montana,MT
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,373739,68185,0.062,0.084,78461,Tim Walz,Democrat,Minnesota,MN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,618579,72243,0.098,0.082,85239,Phil Murphy,Democrat,New Jersey,NJ
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,69272,50832,0.054,0.08,63440,Janet Mills,Democrat,Maine,ME
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,618579,72243,0.098,0.082,85239,Phil Murphy,Democrat,New Jersey,NJ
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,175142,61076,0.059,0.091,72815,Laura Kelly,Democrat,Kansas,KS
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,375337,56729,0.071,0.12,66360,Eric Holocomb,Republican,Indiana,IN
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,337714,59807,0.063,0.08,67094,Tony Evers,Democrat,Wisconsin,WI
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,589829,57268,0.073,0.137,60266,Roy Cooper,Democrat,North Carolina,NC
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,54789,63382,0.046,0.116,69787,Kristi Noem,Republican,South Dakota,SD
2020,677561,59566,0.081,0.127,60110,Richard Dewine,Republican,Ohio,OH
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,113846,39347,0.081,0.175,44966,Phil Bryant,Republican,Mississippi,MS
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,410675,71426,0.068,0.092,94384,Larry Hogan,Republican,Maryland,MD
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,235437,53996,0.083,0.154,50935,John Edwards,Democrat,Louisiana,LA
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,337714,59807,0.063,0.08,67094,Tony Evers,Democrat,Wisconsin,WI
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,604254,82101,0.084,0.083,81083,Jay Inslee,Democrat,Washington,WA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,618579,72243,0.098,0.082,85239,Phil Murphy,Democrat,New Jersey,NJ
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,197562,61027,0.047,0.074,83670,Specer Cox,Republican,Utah,UT
2020,618579,72243,0.098,0.082,85239,Phil Murphy,Democrat,New Jersey,NJ
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,51509,49856,0.059,0.11,56442,Greg Gianforte,Republican,Montana,MT
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,373719,51865,0.079,0.108,66628,Doug Ducey,Republican,Arizona,AZ
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,677561,59566,0.081,0.127,60110,Richard Dewine,Republican,Ohio,OH
2020,515120,53590,0.099,0.111,63829,Gretchen Whitmer,Democrat,Michigan,MI
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,235437,53996,0.083,0.154,50935,John Edwards,Democrat,Louisiana,LA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,226896,46875,0.059,0.149,54393,Kay Ivey,Republican,Alabama,AL
2020,197562,61027,0.047,0.074,83670,Specer Cox,Republican,Utah,UT
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,771898,63193,0.091,0.106,70117,Tom Wolf,Democrat,Pennsylvania,PA
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,243777,61106,0.076,0.094,76554,Kate Brown,Democrat,Oregon,OR
2020,337714,59807,0.063,0.08,67094,Tony Evers,Democrat,Wisconsin,WI
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,170944,58452,0.128,0.129,60956,Steve Sisolak,Democrat,Nevada,NV
2020,212540,48484,0.066,0.139,56525,Andy Beshar,Democrat,Kentucky,KY
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,244882,48138,0.062,0.133,60097,Henry McMaster,Republican,South Carolina,SC
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,130751,43691,0.061,0.142,50540,Asa Hutchinson,Republican,Arkansas,AR
2020,1775588,62712,0.076,0.14,68093,Greg Abbot,Republican,Texas,TX
2020,188057,49445,0.061,0.155,52341,Kevin Stitt,Republican,Oklahoma,OK
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,1724759,91459,0.1,0.118,68304,Kathy Hochul,Democrat,New York,NY
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,329367,53818,0.061,0.106,61901,Mike Parsons,Republican,Missouri,MO
2020,98472,49838,0.084,0.165,50822,Michelle Grisham,Democrat,New Mexico,NM
2020,382585,69475,0.073,0.095,82611,Jared Polis,Democrat,Colorado,CO
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,51509,49856,0.059,0.11,56442,Greg Gianforte,Republican,Montana,MT
2020,83822,48033,0.054,0.092,66499,Brad Little,Republican,Idaho,ID
2020,1106036,52217,0.077,0.132,57435,Ron DeSantis,Republican,Florida,FL
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,369574,55532,0.075,0.132,54665,Bill Lee,Republican,Tennessee,TN
2020,3007188,80727,0.101,0.11,77358,Gavin Newsom,Democrat,California,CA
2020,622628,59465,0.065,0.132,58952,Brian Kemp,Republican,Georgia,GA
